country,year,value
Kiribati,1895,2.36
St. Kitts and Nevis,1895,2.71
South Korea,1895,1.65
Kuwait,1895,2.97
Lao,1895,2.42
Lebanon,1895,4.43
Liberia,1895,3.66
Libya,1895,1.74
St. Lucia,1895,0.337
Sri Lanka,1895,2.66
Lesotho,1895,1.64
Lithuania,1895,1.64
Luxembourg,1895,5.32
Latvia,1895,2.07
Morocco,1895,2.08
Monaco,1895,2.37
Moldova,1895,1.87
Madagascar,1895,1.34
Maldives,1895,0.639
Mexico,1895,1.65
Marshall Islands,1895,1.67
North Macedonia,1895,1.61
Mali,1895,0.936
Malta,1895,2.57
Myanmar,1895,2.55
Montenegro,1895,1.82
Mongolia,1895,0.804
Mozambique,1895,1.73
Mauritania,1895,0.651
Mauritius,1895,2.08
Malawi,1895,2.21
Malaysia,1895,1.72
Namibia,1895,2.45
Niger,1895,1.38
Nigeria,1895,1.39
Nicaragua,1895,4.21
Netherlands,1895,8.41
Norway,1895,3.78
Nepal,1895,1.54
Nauru,1895,0.869
New Zealand,1895,8.35
Oman,1895,0.558
Pakistan,1895,0.993
Panama,1895,3.65
Peru,1895,2.25
Philippines,1895,1.64
Palau,1895,1.61
Papua New Guinea,1895,0.775
Poland,1895,4.19
North Korea,1895,2.69
Portugal,1895,2.47
Paraguay,1895,5.38
Palestine,1895,6.48
Qatar,1895,3.36
Romania,1895,1.31
Russia,1895,2.68
Rwanda,1895,2.23
Saudi Arabia,1895,1.31
Sudan,1895,0.828
Senegal,1895,0.978
Singapore,1895,3.46
Solomon Islands,1895,1.03
Sierra Leone,1895,1.9
El Salvador,1895,3.02
San Marino,1895,3.06
Somalia,1895,2.63
Serbia,1895,4.73
South Sudan,1895,3.61
Sao Tome and Principe,1895,2.09
Suriname,1895,3.92
Slovak Republic,1895,4.3
Slovenia,1895,6.44
Sweden,1895,4.06
Eswatini,1895,0.224
Seychelles,1895,1.31
Syria,1895,1.73
Chad,1895,1.53
Togo,1895,1.94
Thailand,1895,2.09
Tajikistan,1895,2.37
Turkmenistan,1895,1.78
Timor-Leste,1895,0.992
Tonga,1895,2.76
Trinidad and Tobago,1895,4.86
Tunisia,1895,2.01
Turkey,1895,1.77
Tuvalu,1895,3.33
Taiwan,1895,2.47
Tanzania,1895,1.14
Uganda,1895,2.48
Ukraine,1895,1.07
Uruguay,1895,7.05
USA,1895,14.9
Uzbekistan,1895,0.903
St. Vincent and the Grenadines,1895,2.01
Venezuela,1895,2.78
Vietnam,1895,1.81
Vanuatu,1895,1.92
Samoa,1895,5.37
Yemen,1895,2.64
South Africa,1895,2.38
Zambia,1895,1.22
Zimbabwe,1895,3.61
Afghanistan,1896,1.84
Angola,1896,1.19
Albania,1896,1.21
Andorra,1896,4.78
UAE,1896,3.13
Argentina,1896,8.02
Armenia,1896,3.49
Antigua and Barbuda,1896,1.78
Australia,1896,11.0
Austria,1896,8.15
Azerbaijan,1896,2.79
Burundi,1896,1.01
Belgium,1896,8.65
Benin,1896,1.63
Burkina Faso,1896,1.31
Bangladesh,1896,1.82
Bulgaria,1896,4.35
Bahrain,1896,2.25
Bahamas,1896,3.41
Bosnia and Herzegovina,1896,3.59
Belarus,1896,1.62
Belize,1896,1.76
Bolivia,1896,4.92
Brazil,1896,1.05
Barbados,1896,2.75
Brunei,1896,2.92
Bhutan,1896,1.25
Botswana,1896,0.488
Central African Republic,1896,1.15
Canada,1896,6.36
Switzerland,1896,14.2
Chile,1896,4.97
China,1896,1.31
Cote d'Ivoire,1896,1.69
Cameroon,1896,1.16
"Congo, Dem. Rep.",1896,0.818
"Congo, Rep.",1896,0.676
Colombia,1896,1.78
Comoros,1896,2.55
Cape Verde,1896,1.44
Costa Rica,1896,1.57
Cuba,1896,2.57
Cyprus,1896,3.04
Czech Republic,1896,3.65
Germany,1896,8.35
Djibouti,1896,2.75
Dominica,1896,1.08
Denmark,1896,7.97
Dominican Republic,1896,2.25
Algeria,1896,2.02
Ecuador,1896,1.36
Egypt,1896,1.89
Eritrea,1896,1.55
Spain,1896,3.36
Estonia,1896,3.27
Ethiopia,1896,2.95
Finland,1896,4.03
Fiji,1896,1.48
France,1896,6.72
"Micronesia, Fed. Sts.",1896,1.79
Gabon,1896,0.475
UK,1896,9.63
Georgia,1896,3.45
Ghana,1896,1.13
Guinea,1896,0.454
Gambia,1896,1.04
Guinea-Bissau,1896,1.45
Equatorial Guinea,1896,0.624
Greece,1896,3.83
Grenada,1896,1.92
Guatemala,1896,1.63
Guyana,1896,2.84
"Hong Kong, China",1896,2.73
Honduras,1896,2.96
Croatia,1896,3.17
Haiti,1896,1.51
Hungary,1896,4.39
Indonesia,1896,0.774
India,1896,1.7
Ireland,1896,4.58
Iran,1896,1.75
Iraq,1896,2.33
Iceland,1896,3.97
Israel,1896,1.51
Italy,1896,4.24
Jamaica,1896,1.67
Jordan,1896,3.16
Japan,1896,2.99
Kazakhstan,1896,1.67
Kenya,1896,2.54
Kyrgyz Republic,1896,2.52
Cambodia,1896,1.31
Kiribati,1896,2.36
St. Kitts and Nevis,1896,2.73
South Korea,1896,1.66
Kuwait,1896,3.02
Lao,1896,2.42
Lebanon,1896,4.47
Liberia,1896,3.68
Libya,1896,1.75
St. Lucia,1896,0.339
Sri Lanka,1896,2.67
Lesotho,1896,1.65
Lithuania,1896,1.8
Luxembourg,1896,5.38
Latvia,1896,2.29
Morocco,1896,2.09
Monaco,1896,2.4
Moldova,1896,2.06
Madagascar,1896,1.35
Maldives,1896,0.639
Mexico,1896,1.68
Marshall Islands,1896,1.67
North Macedonia,1896,1.62
Mali,1896,0.938
Malta,1896,2.59
Myanmar,1896,2.58
Montenegro,1896,1.82
Mongolia,1896,0.804
Mozambique,1896,1.73
Mauritania,1896,0.653
Mauritius,1896,2.09
Malawi,1896,2.21
Malaysia,1896,1.7
Namibia,1896,2.49
Niger,1896,1.38
Nigeria,1896,1.4
Nicaragua,1896,4.24
Netherlands,1896,8.65
Norway,1896,3.85
Nepal,1896,1.55
Nauru,1896,0.873
New Zealand,1896,9.14
Oman,1896,0.562
Pakistan,1896,0.917
Panama,1896,3.69
Peru,1896,2.46
Philippines,1896,1.64
Palau,1896,1.62
Papua New Guinea,1896,0.778
Poland,1896,4.28
North Korea,1896,2.71
Portugal,1896,2.48
Paraguay,1896,5.44
Palestine,1896,6.55
Qatar,1896,3.41
Romania,1896,1.32
Russia,1896,2.95
Rwanda,1896,2.25
Saudi Arabia,1896,1.32
Sudan,1896,0.829
Senegal,1896,0.984
Singapore,1896,3.51
Solomon Islands,1896,1.03
Sierra Leone,1896,1.91
El Salvador,1896,3.05
San Marino,1896,3.09
Somalia,1896,2.63
Serbia,1896,4.75
South Sudan,1896,3.61
Sao Tome and Principe,1896,2.09
Suriname,1896,3.95
Slovak Republic,1896,4.37
Slovenia,1896,6.48
Sweden,1896,4.17
Eswatini,1896,0.225
Seychelles,1896,1.34
Syria,1896,1.74
Chad,1896,1.54
Togo,1896,1.94
Thailand,1896,2.1
Tajikistan,1896,2.61
Turkmenistan,1896,1.95
Timor-Leste,1896,0.995
Tonga,1896,2.77
Trinidad and Tobago,1896,4.9
Tunisia,1896,2.02
Turkey,1896,1.78
Tuvalu,1896,3.34
Taiwan,1896,2.48
Tanzania,1896,1.15
Uganda,1896,2.5
Ukraine,1896,0.986
Uruguay,1896,7.13
USA,1896,14.3
Uzbekistan,1896,0.994
St. Vincent and the Grenadines,1896,2.03
Venezuela,1896,2.45
Vietnam,1896,1.82
Vanuatu,1896,1.93
Samoa,1896,5.39
Yemen,1896,2.64
South Africa,1896,2.48
Zambia,1896,1.23
Zimbabwe,1896,3.62
Afghanistan,1897,1.86
Angola,1897,1.19
Albania,1897,1.21
Andorra,1897,4.83
UAE,1897,3.18
Argentina,1897,6.31
Armenia,1897,3.44
Antigua and Barbuda,1897,1.79
Australia,1897,10.2
Austria,1897,8.24
Azerbaijan,1897,2.74
Burundi,1897,1.01
Belgium,1897,8.73
Benin,1897,1.64
Burkina Faso,1897,1.32
Bangladesh,1897,2.15
Bulgaria,1897,4.27
Bahrain,1897,2.28
Bahamas,1897,3.43
Bosnia and Herzegovina,1897,3.6
Belarus,1897,1.59
Belize,1897,1.77
Bolivia,1897,5.04
Brazil,1897,1.04
Barbados,1897,2.77
Brunei,1897,2.93
Bhutan,1897,1.26
Botswana,1897,0.489
Central African Republic,1897,1.16
Canada,1897,6.98
Switzerland,1897,14.8
Chile,1897,4.72
China,1897,1.31
Cote d'Ivoire,1897,1.69
Cameroon,1897,1.16
"Congo, Dem. Rep.",1897,0.822
"Congo, Rep.",1897,0.678
Colombia,1897,1.77
Comoros,1897,2.56
Cape Verde,1897,1.46
Costa Rica,1897,1.59
Cuba,1897,2.56
Cyprus,1897,3.08
Czech Republic,1897,3.7
Germany,1897,8.45
Djibouti,1897,2.76
Dominica,1897,1.09
Denmark,1897,8.04
Dominican Republic,1897,2.26
Algeria,1897,2.04
Ecuador,1897,1.39
Egypt,1897,1.9
Eritrea,1897,1.55
Spain,1897,3.56
Estonia,1897,3.22
Ethiopia,1897,2.95
Finland,1897,4.16
Fiji,1897,1.48
France,1897,6.61
"Micronesia, Fed. Sts.",1897,1.79
Gabon,1897,0.494
UK,1897,9.65
Georgia,1897,3.39
Ghana,1897,1.14
Guinea,1897,0.456
Gambia,1897,1.04
Guinea-Bissau,1897,1.45
Equatorial Guinea,1897,0.631
Greece,1897,3.25
Grenada,1897,1.93
Guatemala,1897,1.64
Guyana,1897,2.86
"Hong Kong, China",1897,2.77
Honduras,1897,3.0
Croatia,1897,3.19
Haiti,1897,1.52
Hungary,1897,4.45
Indonesia,1897,0.774
India,1897,2.01
Ireland,1897,4.62
Iran,1897,1.77
Iraq,1897,2.35
Iceland,1897,3.95
Israel,1897,1.52
Italy,1897,4.25
Jamaica,1897,1.68
Jordan,1897,3.18
Japan,1897,2.99
Kazakhstan,1897,1.64
Kenya,1897,2.55
Kyrgyz Republic,1897,2.55
Cambodia,1897,1.31
Kiribati,1897,2.36
St. Kitts and Nevis,1897,2.75
South Korea,1897,1.67
Kuwait,1897,3.06
Lao,1897,2.43
Lebanon,1897,4.52
Liberia,1897,3.7
Libya,1897,1.76
St. Lucia,1897,0.339
Sri Lanka,1897,2.76
Lesotho,1897,1.66
Lithuania,1897,1.77
Luxembourg,1897,5.45
Latvia,1897,2.25
Morocco,1897,2.1
Monaco,1897,2.43
Moldova,1897,2.03
Madagascar,1897,1.35
Maldives,1897,0.638
Mexico,1897,1.77
Marshall Islands,1897,1.67
North Macedonia,1897,1.63
Mali,1897,0.939
Malta,1897,2.61
Myanmar,1897,2.61
Montenegro,1897,1.82
Mongolia,1897,0.804
Mozambique,1897,1.73
Mauritania,1897,0.657
Mauritius,1897,2.1
Malawi,1897,2.21
Malaysia,1897,1.69
Namibia,1897,2.53
Niger,1897,1.39
Nigeria,1897,1.4
Nicaragua,1897,4.27
Netherlands,1897,8.75
Norway,1897,3.99
Nepal,1897,1.56
Nauru,1897,0.877
New Zealand,1897,9.06
Oman,1897,0.567
Pakistan,1897,1.08
Panama,1897,3.76
Peru,1897,2.65
Philippines,1897,1.65
Palau,1897,1.62
Papua New Guinea,1897,0.78
Poland,1897,4.39
North Korea,1897,2.73
Portugal,1897,2.61
Paraguay,1897,5.51
Palestine,1897,6.63
Qatar,1897,3.46
Romania,1897,1.09
Russia,1897,2.89
Rwanda,1897,2.25
Saudi Arabia,1897,1.32
Sudan,1897,0.832
Senegal,1897,0.989
Singapore,1897,3.56
Solomon Islands,1897,1.04
Sierra Leone,1897,1.92
El Salvador,1897,3.07
San Marino,1897,3.11
Somalia,1897,2.64
Serbia,1897,4.77
South Sudan,1897,3.62
Sao Tome and Principe,1897,2.1
Suriname,1897,3.97
Slovak Republic,1897,4.43
Slovenia,1897,6.53
Sweden,1897,4.33
Eswatini,1897,0.225
Seychelles,1897,1.36
Syria,1897,1.76
Chad,1897,1.55
Togo,1897,1.95
Thailand,1897,2.11
Tajikistan,1897,2.57
Turkmenistan,1897,1.92
Timor-Leste,1897,0.997
Tonga,1897,2.78
Trinidad and Tobago,1897,4.94
Tunisia,1897,2.04
Turkey,1897,1.79
Tuvalu,1897,3.35
Taiwan,1897,2.49
Tanzania,1897,1.15
Uganda,1897,2.51
Ukraine,1897,1.08
Uruguay,1897,6.88
USA,1897,15.4
Uzbekistan,1897,0.979
St. Vincent and the Grenadines,1897,2.04
Venezuela,1897,2.52
Vietnam,1897,1.84
Vanuatu,1897,1.94
Samoa,1897,5.4
Yemen,1897,2.65
South Africa,1897,2.32
Zambia,1897,1.23
Zimbabwe,1897,3.62
Afghanistan,1898,1.88
Angola,1898,1.2
Albania,1898,1.22
Andorra,1898,4.89
UAE,1898,3.22
Argentina,1898,6.65
Armenia,1898,3.53
Antigua and Barbuda,1898,1.8
Australia,1898,11.6
Austria,1898,8.61
Azerbaijan,1898,2.82
Burundi,1898,1.02
Belgium,1898,8.8
Benin,1898,1.64
Burkina Faso,1898,1.32
Bangladesh,1898,2.15
Bulgaria,1898,4.19
Bahrain,1898,2.31
Bahamas,1898,3.45
Bosnia and Herzegovina,1898,3.61
Belarus,1898,1.63
Belize,1898,1.78
Bolivia,1898,5.15
Brazil,1898,1.06
Barbados,1898,2.79
Brunei,1898,2.94
Bhutan,1898,1.26
Botswana,1898,0.491
Central African Republic,1898,1.16
Canada,1898,7.18
Switzerland,1898,15.3
Chile,1898,5.31
China,1898,1.31
Cote d'Ivoire,1898,1.69
Cameroon,1898,1.17
"Congo, Dem. Rep.",1898,0.825
"Congo, Rep.",1898,0.68
Colombia,1898,1.76
Comoros,1898,2.56
Cape Verde,1898,1.48
Costa Rica,1898,1.61
Cuba,1898,2.56
Cyprus,1898,3.11
Czech Republic,1898,3.76
Germany,1898,8.68
Djibouti,1898,2.77
Dominica,1898,1.1
Denmark,1898,8.06
Dominican Republic,1898,2.27
Algeria,1898,2.06
Ecuador,1898,1.42
Egypt,1898,1.92
Eritrea,1898,1.56
Spain,1898,3.79
Estonia,1898,3.3
Ethiopia,1898,2.95
Finland,1898,4.28
Fiji,1898,1.49
France,1898,6.91
"Micronesia, Fed. Sts.",1898,1.79
Gabon,1898,0.511
UK,1898,10.0
Georgia,1898,3.48
Ghana,1898,1.13
Guinea,1898,0.457
Gambia,1898,1.04
Guinea-Bissau,1898,1.45
Equatorial Guinea,1898,0.638
Greece,1898,3.51
Grenada,1898,1.94
Guatemala,1898,1.65
Guyana,1898,2.88
"Hong Kong, China",1898,2.81
Honduras,1898,3.04
Croatia,1898,3.22
Haiti,1898,1.53
Hungary,1898,4.51
Indonesia,1898,0.768
India,1898,2.01
Ireland,1898,4.67
Iran,1898,1.78
Iraq,1898,2.36
Iceland,1898,3.83
Israel,1898,1.53
Italy,1898,4.23
Jamaica,1898,1.69
Jordan,1898,3.21
Japan,1898,3.5
Kazakhstan,1898,1.68
Kenya,1898,2.56
Kyrgyz Republic,1898,2.58
Cambodia,1898,1.31
Kiribati,1898,2.37
St. Kitts and Nevis,1898,2.77
South Korea,1898,1.68
Kuwait,1898,3.11
Lao,1898,2.43
Lebanon,1898,4.56
Liberia,1898,3.72
Libya,1898,1.77
St. Lucia,1898,0.341
Sri Lanka,1898,2.87
Lesotho,1898,1.67
Lithuania,1898,1.82
Luxembourg,1898,5.51
Latvia,1898,2.31
Morocco,1898,2.11
Monaco,1898,2.46
Moldova,1898,2.08
Madagascar,1898,1.36
Maldives,1898,0.638
Mexico,1898,1.84
Marshall Islands,1898,1.67
North Macedonia,1898,1.64
Mali,1898,0.94
Malta,1898,2.64
Myanmar,1898,2.63
Montenegro,1898,1.83
Mongolia,1898,0.804
Mozambique,1898,1.74
Mauritania,1898,0.66
Mauritius,1898,2.11
Malawi,1898,2.21
Malaysia,1898,1.67
Namibia,1898,2.56
Niger,1898,1.4
Nigeria,1898,1.4
Nicaragua,1898,4.3
Netherlands,1898,8.76
Norway,1898,4.05
Nepal,1898,1.57
Nauru,1898,0.882
New Zealand,1898,9.14
Oman,1898,0.572
Pakistan,1898,1.08
Panama,1898,3.83
Peru,1898,2.77
Philippines,1898,1.65
Palau,1898,1.63
Papua New Guinea,1898,0.783
Poland,1898,4.52
North Korea,1898,2.76
Portugal,1898,2.68
Paraguay,1898,5.58
Palestine,1898,6.71
Qatar,1898,3.51
Romania,1898,1.28
Russia,1898,2.96
Rwanda,1898,2.27
Saudi Arabia,1898,1.32
Sudan,1898,0.833
Senegal,1898,0.995
Singapore,1898,3.62
Solomon Islands,1898,1.04
Sierra Leone,1898,1.93
El Salvador,1898,3.1
San Marino,1898,3.13
Somalia,1898,2.64
Serbia,1898,4.78
South Sudan,1898,3.63
Sao Tome and Principe,1898,2.1
Suriname,1898,4.0
Slovak Republic,1898,4.49
Slovenia,1898,6.58
Sweden,1898,4.48
Eswatini,1898,0.225
Seychelles,1898,1.39
Syria,1898,1.77
Chad,1898,1.55
Togo,1898,1.95
Thailand,1898,2.11
Tajikistan,1898,2.64
Turkmenistan,1898,1.96
Timor-Leste,1898,0.998
Tonga,1898,2.79
Trinidad and Tobago,1898,4.97
Tunisia,1898,2.05
Turkey,1898,1.8
Tuvalu,1898,3.36
Taiwan,1898,2.5
Tanzania,1898,1.15
Uganda,1898,2.52
Ukraine,1898,1.06
Uruguay,1898,5.96
USA,1898,15.5
Uzbekistan,1898,1.0
St. Vincent and the Grenadines,1898,2.05
Venezuela,1898,2.45
Vietnam,1898,1.86
Vanuatu,1898,1.94
Samoa,1898,5.42
Yemen,1898,2.66
South Africa,1898,2.79
Zambia,1898,1.23
Zimbabwe,1898,3.63
Afghanistan,1899,1.91
Angola,1899,1.2
Albania,1899,1.22
Andorra,1899,4.95
UAE,1899,3.27
Argentina,1899,7.59
Armenia,1899,3.76
Antigua and Barbuda,1899,1.82
Australia,1899,11.5
Austria,1899,8.71
Azerbaijan,1899,2.98
Burundi,1899,1.02
Belgium,1899,8.91
Benin,1899,1.65
Burkina Faso,1899,1.32
Bangladesh,1899,1.98
Bulgaria,1899,4.1
Bahrain,1899,2.33
Bahamas,1899,3.48
Bosnia and Herzegovina,1899,3.62
Belarus,1899,1.73
Belize,1899,1.8
Bolivia,1899,5.17
Brazil,1899,1.04
Barbados,1899,2.81
Brunei,1899,2.95
Bhutan,1899,1.26
Botswana,1899,0.492
Central African Republic,1899,1.17
Canada,1899,7.77
Switzerland,1899,15.0
Chile,1899,5.1
China,1899,1.31
Cote d'Ivoire,1899,1.69
Cameroon,1899,1.17
"Congo, Dem. Rep.",1899,0.829
"Congo, Rep.",1899,0.682
Colombia,1899,1.75
Comoros,1899,2.56
Cape Verde,1899,1.5
Costa Rica,1899,1.63
Cuba,1899,2.55
Cyprus,1899,3.15
Czech Republic,1899,3.81
Germany,1899,8.85
Djibouti,1899,2.78
Dominica,1899,1.1
Denmark,1899,8.29
Dominican Republic,1899,2.29
Algeria,1899,2.09
Ecuador,1899,1.45
Egypt,1899,1.93
Eritrea,1899,1.56
Spain,1899,3.81
Estonia,1899,3.5
Ethiopia,1899,2.95
Finland,1899,4.12
Fiji,1899,1.49
France,1899,7.29
"Micronesia, Fed. Sts.",1899,1.79
Gabon,1899,0.53
UK,1899,10.3
Georgia,1899,3.68
Ghana,1899,1.13
Guinea,1899,0.459
Gambia,1899,1.04
Guinea-Bissau,1899,1.46
Equatorial Guinea,1899,0.645
Greece,1899,3.58
Grenada,1899,1.95
Guatemala,1899,1.67
Guyana,1899,2.9
"Hong Kong, China",1899,2.85
Honduras,1899,3.08
Croatia,1899,3.24
Haiti,1899,1.54
Hungary,1899,4.57
Indonesia,1899,0.798
India,1899,1.85
Ireland,1899,4.72
Iran,1899,1.79
Iraq,1899,2.38
Iceland,1899,3.83
Israel,1899,1.54
Italy,1899,4.28
Jamaica,1899,1.7
Jordan,1899,3.24
Japan,1899,3.3
Kazakhstan,1899,1.78
Kenya,1899,2.56
Kyrgyz Republic,1899,2.61
Cambodia,1899,1.31
Kiribati,1899,2.37
St. Kitts and Nevis,1899,2.79
South Korea,1899,1.69
Kuwait,1899,3.15
Lao,1899,2.44
Lebanon,1899,4.61
Liberia,1899,3.74
Libya,1899,1.78
St. Lucia,1899,0.342
Sri Lanka,1899,3.03
Lesotho,1899,1.67
Lithuania,1899,1.93
Luxembourg,1899,5.58
Latvia,1899,2.45
Morocco,1899,2.13
Monaco,1899,2.49
Moldova,1899,2.21
Madagascar,1899,1.37
Maldives,1899,0.638
Mexico,1899,1.73
Marshall Islands,1899,1.67
North Macedonia,1899,1.65
Mali,1899,0.942
Malta,1899,2.66
Myanmar,1899,2.66
Montenegro,1899,1.83
Mongolia,1899,0.804
Mozambique,1899,1.74
Mauritania,1899,0.663
Mauritius,1899,2.13
Malawi,1899,2.21
Malaysia,1899,1.66
Namibia,1899,2.6
Niger,1899,1.4
Nigeria,1899,1.4
Nicaragua,1899,4.33
Netherlands,1899,8.77
Norway,1899,4.02
Nepal,1899,1.58
Nauru,1899,0.886
New Zealand,1899,9.26
Oman,1899,0.576
Pakistan,1899,0.993
Panama,1899,3.91
Peru,1899,2.88
Philippines,1899,1.65
Palau,1899,1.63
Papua New Guinea,1899,0.785
Poland,1899,4.67
North Korea,1899,2.78
Portugal,1899,2.76
Paraguay,1899,5.65
Palestine,1899,6.79
Qatar,1899,3.56
Romania,1899,0.892
Russia,1899,3.13
Rwanda,1899,2.28
Saudi Arabia,1899,1.33
Sudan,1899,0.835
Senegal,1899,1.0
Singapore,1899,3.67
Solomon Islands,1899,1.04
Sierra Leone,1899,1.94
El Salvador,1899,3.12
San Marino,1899,3.16
Somalia,1899,2.64
Serbia,1899,4.8
South Sudan,1899,3.64
Sao Tome and Principe,1899,2.11
Suriname,1899,4.03
Slovak Republic,1899,4.55
Slovenia,1899,6.62
Sweden,1899,4.59
Eswatini,1899,0.226
Seychelles,1899,1.42
Syria,1899,1.79
Chad,1899,1.56
Togo,1899,1.96
Thailand,1899,2.12
Tajikistan,1899,2.8
Turkmenistan,1899,2.08
Timor-Leste,1899,1.0
Tonga,1899,2.8
Trinidad and Tobago,1899,5.01
Tunisia,1899,2.07
Turkey,1899,1.81
Tuvalu,1899,3.37
Taiwan,1899,2.51
Tanzania,1899,1.16
Uganda,1899,2.53
Ukraine,1899,1.09
Uruguay,1899,6.12
USA,1899,16.6
Uzbekistan,1899,1.07
St. Vincent and the Grenadines,1899,2.07
Venezuela,1899,2.08
Vietnam,1899,1.87
Vanuatu,1899,1.95
Samoa,1899,5.44
Yemen,1899,2.67
South Africa,1899,2.45
Zambia,1899,1.24
Zimbabwe,1899,3.63
Afghanistan,1900,1.93
Angola,1900,1.21
Albania,1900,1.22
Andorra,1900,5.01
UAE,1900,3.32
Argentina,1900,6.43
Armenia,1900,3.69
Antigua and Barbuda,1900,1.83
Australia,1900,12.0
Austria,1900,8.69
Azerbaijan,1900,2.92
Burundi,1900,1.02
Belgium,1900,9.09
Benin,1900,1.66
Burkina Faso,1900,1.33
Bangladesh,1900,2.05
Bulgaria,1900,4.17
Bahrain,1900,2.36
Bahamas,1900,3.5
Bosnia and Herzegovina,1900,3.64
Belarus,1900,1.69
Belize,1900,1.81
Bolivia,1900,5.33
Brazil,1900,1.01
Barbados,1900,2.83
Brunei,1900,2.96
Bhutan,1900,1.26
Botswana,1900,0.494
Central African Republic,1900,1.17
Canada,1900,8.09
Switzerland,1900,15.7
Chile,1900,4.98
China,1900,1.31
Cote d'Ivoire,1900,1.69
Cameroon,1900,1.17
"Congo, Dem. Rep.",1900,0.832
"Congo, Rep.",1900,0.684
Colombia,1900,1.75
Comoros,1900,2.56
Cape Verde,1900,1.52
Costa Rica,1900,1.65
Cuba,1900,2.54
Cyprus,1900,3.19
Czech Republic,1900,3.86
Germany,1900,9.09
Djibouti,1900,2.79
Dominica,1900,1.11
Denmark,1900,8.47
Dominican Republic,1900,2.3
Algeria,1900,2.11
Ecuador,1900,1.48
Egypt,1900,1.95
Eritrea,1900,1.57
Spain,1900,3.86
Estonia,1900,3.43
Ethiopia,1900,2.95
Finland,1900,4.28
Fiji,1900,1.5
France,1900,7.2
"Micronesia, Fed. Sts.",1900,1.79
Gabon,1900,0.548
UK,1900,10.1
Georgia,1900,3.6
Ghana,1900,1.1
Guinea,1900,0.461
Gambia,1900,1.04
Guinea-Bissau,1900,1.46
Equatorial Guinea,1900,0.653
Greece,1900,3.2
Grenada,1900,1.95
Guatemala,1900,1.68
Guyana,1900,2.92
"Hong Kong, China",1900,2.89
Honduras,1900,3.12
Croatia,1900,3.26
Haiti,1900,1.56
Hungary,1900,4.63
Indonesia,1900,0.815
India,1900,1.91
Ireland,1900,4.76
Iran,1900,1.8
Iraq,1900,2.39
Iceland,1900,3.97
Israel,1900,1.55
Italy,1900,4.39
Jamaica,1900,1.7
Jordan,1900,3.27
Japan,1900,3.33
Kazakhstan,1900,1.75
Kenya,1900,2.57
Kyrgyz Republic,1900,2.64
Cambodia,1900,1.32
Kiribati,1900,2.37
St. Kitts and Nevis,1900,2.81
South Korea,1900,1.71
Kuwait,1900,3.2
Lao,1900,2.44
Lebanon,1900,4.65
Liberia,1900,3.76
Libya,1900,1.79
St. Lucia,1900,0.343
Sri Lanka,1900,3.17
Lesotho,1900,1.68
Lithuania,1900,1.89
Luxembourg,1900,5.64
Latvia,1900,2.4
Morocco,1900,2.14
Monaco,1900,2.51
Moldova,1900,2.17
Madagascar,1900,1.37
Maldives,1900,0.638
Mexico,1900,1.71
Marshall Islands,1900,1.67
North Macedonia,1900,1.66
Mali,1900,0.943
Malta,1900,2.69
Myanmar,1900,2.69
Montenegro,1900,1.83
Mongolia,1900,0.804
Mozambique,1900,1.74
Mauritania,1900,0.666
Mauritius,1900,2.14
Malawi,1900,2.21
Malaysia,1900,1.65
Namibia,1900,2.64
Niger,1900,1.41
Nigeria,1900,1.4
Nicaragua,1900,4.36
Netherlands,1900,8.56
Norway,1900,4.03
Nepal,1900,1.59
Nauru,1900,0.89
New Zealand,1900,9.85
Oman,1900,0.581
Pakistan,1900,1.02
Panama,1900,3.98
Peru,1900,2.91
Philippines,1900,1.66
Palau,1900,1.64
Papua New Guinea,1900,0.789
Poland,1900,4.79
North Korea,1900,2.81
Portugal,1900,2.88
Paraguay,1900,5.72
Palestine,1900,6.87
Qatar,1900,3.62
Romania,1900,1.22
Russia,1900,3.06
Rwanda,1900,2.29
Saudi Arabia,1900,1.33
Sudan,1900,0.837
Senegal,1900,1.01
Singapore,1900,3.72
Solomon Islands,1900,1.05
Sierra Leone,1900,1.95
El Salvador,1900,3.15
San Marino,1900,3.18
Somalia,1900,2.64
Serbia,1900,4.82
South Sudan,1900,3.65
Sao Tome and Principe,1900,2.11
Suriname,1900,4.06
Slovak Republic,1900,4.62
Slovenia,1900,6.67
Sweden,1900,4.61
Eswatini,1900,0.226
Seychelles,1900,1.44
Syria,1900,1.81
Chad,1900,1.57
Togo,1900,1.97
Thailand,1900,2.13
Tajikistan,1900,2.74
Turkmenistan,1900,2.03
Timor-Leste,1900,1.0
Tonga,1900,2.81
Trinidad and Tobago,1900,5.05
Tunisia,1900,2.08
Turkey,1900,1.82
Tuvalu,1900,3.38
Taiwan,1900,2.52
Tanzania,1900,1.16
Uganda,1900,2.54
Ukraine,1900,1.16
Uruguay,1900,5.87
USA,1900,16.7
Uzbekistan,1900,1.05
St. Vincent and the Grenadines,1900,2.08
Venezuela,1900,2.12
Vietnam,1900,1.89
Vanuatu,1900,1.96
Samoa,1900,5.46
Yemen,1900,2.67
South Africa,1900,1.72
Zambia,1900,1.24
Zimbabwe,1900,3.63
Afghanistan,1901,1.96
Angola,1901,1.21
Albania,1901,1.23
Andorra,1901,5.07
UAE,1901,3.36
Argentina,1901,6.44
Armenia,1901,3.79
Antigua and Barbuda,1901,1.84
Australia,1901,11.4
